Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Capital Gains
2023-04-12 00:00:00-04:00,159.7858592,160.6183833,158.3586663,158.675827,50133100,0,0,AAPL,
2023-04-13 00:00:00-04:00,160.1922016,164.325105,159.9840631,164.0872345,68445600,0,0,AAPL,
2023-04-14 00:00:00-04:00,163.1258767,164.8404982,162.3627371,163.7403717,49386500,0,0,AAPL,
2023-04-17 00:00:00-04:00,163.6214236,163.9187579,162.5708553,163.7601776,41516200,0,0,AAPL,
2023-04-18 00:00:00-04:00,164.6224624,165.9208069,164.1764533,164.9891663,49923000,0,0,AAPL,
2023-04-19 00:00:00-04:00,164.3251319,166.6641392,164.067435,166.138855,47720200,0,0,AAPL,
2023-04-20 00:00:00-04:00,164.6125103,166.3766747,164.0872262,165.1675262,52456400,0,0,AAPL,
2023-04-21 00:00:00-04:00,163.5817949,164.9693351,163.0267788,163.552063,58337300,0,0,AAPL,
2023-04-24 00:00:00-04:00,163.5322324,164.1269011,162.4321059,163.8592987,41949600,0,0,AAPL,
2023-04-25 00:00:00-04:00,163.7205532,164.8305854,162.273534,162.3131866,48714100,0,0,AAPL,
2023-04-26 00:00:00-04:00,161.6094983,163.8097515,161.3518166,162.3032684,45498800,0,0,AAPL,
2023-04-27 00:00:00-04:00,163.7205234,167.0605401,163.7205234,166.9118805,64902300,0,0,AAPL,
2023-04-28 00:00:00-04:00,166.9911765,168.339079,166.3866023,168.170578,55209200,0,0,AAPL,
2023-05-01 00:00:00-04:00,167.7741657,168.9337561,167.1398594,168.0814056,52472900,0,0,AAPL,
2023-05-02 00:00:00-04:00,168.5769713,168.8346682,166.0496517,167.0407562,48425700,0,0,AAPL,
2023-05-03 00:00:00-04:00,167.9922011,169.3995675,165.6730203,165.960434,65136000,0,0,AAPL,
2023-05-04 00:00:00-04:00,163.4232128,165.5540814,162.8483704,164.3152008,81235400,0,0,AAPL,
2023-05-05 00:00:00-04:00,169.459029,172.749503,169.2409849,172.026001,113316400,0,0,AAPL,
2023-05-08 00:00:00-04:00,170.9456733,172.3034966,170.5789696,171.956604,55962800,0,0,AAPL,
2023-05-09 00:00:00-04:00,171.5106322,171.9962637,170.0735337,170.2420197,45326900,0,0,AAPL,
2023-05-10 00:00:00-04:00,171.480893,172.4819031,170.3708458,172.0160828,53724500,0,0,AAPL,
2023-05-11 00:00:00-04:00,172.3035232,173.0369309,170.6384598,172.2044067,49514700,0,0,AAPL,
2023-05-12 00:00:00-04:00,172.3135714,172.750263,169.7132908,171.2714844,45497800,0.24,0,AAPL,
2023-05-15 00:00:00-04:00,171.8570479,171.9066747,170.179762,170.7752533,37266700,0,0,AAPL,
2023-05-16 00:00:00-04:00,170.6958534,171.8371941,170.5072807,170.7752533,42110300,0,0,AAPL,
2023-05-17 00:00:00-04:00,170.4179424,171.6287483,169.1376408,171.390564,57951600,0,0,AAPL,
2023-05-18 00:00:00-04:00,171.698226,173.9213761,171.2813882,173.7328033,65496700,0,0,AAPL,
2023-05-19 00:00:00-04:00,175.0627357,175.0627357,173.6236494,173.8419952,55772400,0,0,AAPL,
2023-05-22 00:00:00-04:00,172.6708449,173.3953628,172.1448342,172.8891907,43570900,0,0,AAPL,
2023-05-23 00:00:00-04:00,171.8272671,172.0753859,169.9911816,170.2690735,50747300,0,0,AAPL,
2023-05-24 00:00:00-04:00,169.8025948,171.1225888,169.2368918,170.5469513,45143500,0,0,AAPL,
2023-05-25 00:00:00-04:00,171.1126712,172.5914497,170.3980878,171.6883087,56058300,0,0,AAPL,
2023-05-26 00:00:00-04:00,172.0158312,174.4473927,171.8074047,174.1099396,54835000,0,0,AAPL,
2023-05-30 00:00:00-04:00,175.6284281,177.6431517,175.2413634,175.9658661,55964400,0,0,AAPL,
2023-05-31 00:00:00-04:00,175.9956596,178.0004641,175.4299414,175.9162598,99625300,0,0,AAPL,
2023-06-01 00:00:00-04:00,176.3628782,178.7646668,175.5986679,178.7348938,68901800,0,0,AAPL,
2023-06-02 00:00:00-04:00,179.6678093,180.4121658,177.9111237,179.5884094,61945900,0,0,AAPL,
2023-06-05 00:00:00-04:00,181.2557822,183.5583172,176.7003087,178.2287292,121946500,0,0,AAPL,
2023-06-06 00:00:00-04:00,178.615787,178.7646523,176.0948912,177.8615112,64848400,0,0,AAPL,
2023-06-07 00:00:00-04:00,177.0973093,179.8464703,175.9857417,176.4819794,61944600,0,0,AAPL,
2023-06-08 00:00:00-04:00,176.5613508,179.4792306,176.1246744,179.2112732,50214900,0,0,AAPL,
2023-06-09 00:00:00-04:00,180.1342576,180.8587603,179.270809,179.5983276,48870700,0,0,AAPL,
2023-06-12 00:00:00-04:00,179.9060315,182.5063123,179.6082858,182.4070587,54274900,0,0,AAPL,
2023-06-13 00:00:00-04:00,181.4244918,182.7643244,181.0672001,181.9306488,54929100,0,0,AAPL,
2023-06-14 00:00:00-04:00,181.9902194,183.0025486,180.6503866,182.5658569,57462900,0,0,AAPL,
2023-06-15 00:00:00-04:00,182.5757739,185.1165084,182.3971205,184.6103363,65433200,0,0,AAPL,
2023-06-16 00:00:00-04:00,185.3249272,185.5829805,182.8834462,183.5285492,101235600,0,0,AAPL,
2023-06-20 00:00:00-04:00,183.022398,184.6996839,183.022398,183.6178741,49799100,0,0,AAPL,
2023-06-21 00:00:00-04:00,183.5087046,184.0148768,181.2160887,182.5757904,49515700,0,0,AAPL,
2023-06-22 00:00:00-04:00,182.3574162,185.642507,182.2879357,185.5928802,51245300,0,0,AAPL,
2023-06-23 00:00:00-04:00,184.1538273,186.1486976,183.6178821,185.2753143,53079300,0,0,AAPL,
2023-06-26 00:00:00-04:00,185.4241747,186.6349958,183.836208,183.8759155,48088700,0,0,AAPL,
2023-06-27 00:00:00-04:00,184.4912129,186.9724008,184.2728671,186.6448822,50730800,0,0,AAPL,
2023-06-28 00:00:00-04:00,186.5158835,188.4710612,186.18838,187.8259583,51216800,0,0,AAPL,
2023-06-29 00:00:00-04:00,187.6572494,188.6398055,187.5183034,188.1634064,46347300,0,0,AAPL,
2023-06-30 00:00:00-04:00,190.1880333,193.0165787,189.8208072,192.5104218,85069600,0,0,AAPL,
2023-07-03 00:00:00-04:00,192.3218699,192.4211235,190.3170655,191.0118103,31458200,0,0,AAPL,
2023-07-05 00:00:00-04:00,190.1285041,191.5278828,189.1856404,189.8903046,46920300,0,0,AAPL,
2023-07-06 00:00:00-04:00,188.4115215,190.5751257,187.7763379,190.3666992,45094300,0,0,AAPL,
2023-07-07 00:00:00-04:00,189.9697114,191.2202249,188.808517,189.2451935,46778000,0,0,AAPL,
2023-07-10 00:00:00-04:00,187.8358836,188.5604015,185.632587,187.1907806,59922200,0,0,AAPL,
2023-07-11 00:00:00-04:00,187.7366549,187.8756009,185.1959203,186.6647797,46638100,0,0,AAPL,
2023-07-12 00:00:00-04:00,188.2527067,190.2575111,187.0518201,188.342041,60750200,0,0,AAPL,
2023-07-13 00:00:00-04:00,189.0665546,189.751365,188.3519711,189.1062469,41342300,0,0,AAPL,
2023-07-14 00:00:00-04:00,188.7985816,189.7414302,188.2031055,189.255127,41573900,0,0,AAPL,
2023-07-17 00:00:00-04:00,190.4560189,192.8578226,190.3666998,192.530304,50520200,0,0,AAPL,
2023-07-18 00:00:00-04:00,191.895117,192.8677386,190.972107,192.2722473,48353800,0,0,AAPL,
2023-07-19 00:00:00-04:00,191.6469921,196.7383802,191.2003661,193.6319427,80507300,0,0,AAPL,
2023-07-20 00:00:00-04:00,193.6220163,194.9916372,191.0515087,191.6767731,59581200,0,0,AAPL,
2023-07-21 00:00:00-04:00,192.6394626,193.5029112,189.7910482,190.4957123,71917800,0,0,AAPL,
2023-07-24 00:00:00-04:00,191.9546589,193.4433719,190.8033839,191.2996216,45377800,0,0,AAPL,
2023-07-25 00:00:00-04:00,191.8752595,192.9769077,191.468341,192.1630707,37283200,0,0,AAPL,
2023-07-26 00:00:00-04:00,192.2126817,194.1678592,191.8653245,193.036438,47471900,0,0,AAPL,
2023-07-27 00:00:00-04:00,194.5450167,195.7161303,191.1011261,191.7660828,47460200,0,0,AAPL,
2023-07-28 00:00:00-04:00,193.2051551,195.1504133,192.6791445,194.3564301,48291400,0,0,AAPL,
2023-07-31 00:00:00-04:00,194.5847217,195.011494,193.7907384,194.9717865,38824100,0,0,AAPL,
2023-08-01 00:00:00-04:00,194.7633869,195.2496902,193.8106038,194.1381226,35175100,0,0,AAPL,
2023-08-02 00:00:00-04:00,193.5724015,193.7113474,190.4064176,191.1309204,50389300,0,0,AAPL,
2023-08-03 00:00:00-04:00,190.1285361,190.9225044,189.2551529,189.7315369,61235200,0,0,AAPL,
2023-08-04 00:00:00-04:00,184.1240113,185.9700159,180.5510944,180.620575,115799700,0,0,AAPL,
2023-08-07 00:00:00-04:00,180.7595292,181.7520044,176.0154985,177.5042114,97576100,0,0,AAPL,
2023-08-08 00:00:00-04:00,178.3378944,178.9135319,176.2437708,178.4470673,67823000,0,0,AAPL,
2023-08-09 00:00:00-04:00,179.5090088,179.5685549,175.6780534,176.8491821,60378500,0,0,AAPL,
2023-08-10 00:00:00-04:00,178.1294765,179.3899245,176.2636331,176.6308441,54686900,0,0,AAPL,
2023-08-11 00:00:00-04:00,176.2233808,177.5153289,175.4581386,176.6904602,51988100,0.24,0,AAPL,
2023-08-14 00:00:00-04:00,176.8693528,178.5787168,176.2134309,178.3501434,43675600,0,0,AAPL,
2023-08-15 00:00:00-04:00,177.7737337,178.370014,175.9550494,176.3525696,43622600,0,0,AAPL,
2023-08-16 00:00:00-04:00,176.034577,177.4358455,175.4084682,175.4780426,46964900,0,0,AAPL,
2023-08-17 00:00:00-04:00,176.0445002,176.4122071,172.4071313,172.9239197,66062900,0,0,AAPL,
2023-08-18 00:00:00-04:00,171.2344301,174.0171168,170.8965364,173.4108887,61114200,0,0,AAPL,
2023-08-21 00:00:00-04:00,173.9873059,175.040748,172.6655293,174.752533,46311900,0,0,AAPL,
2023-08-22 00:00:00-04:00,175.9649796,176.5811404,175.1599914,176.1339264,42084200,0,0,AAPL,
2023-08-23 00:00:00-04:00,177.4159815,180.4272418,177.2271541,179.9998932,52722800,0,0,AAPL,
2023-08-24 00:00:00-04:00,179.5526621,179.9800107,174.9214777,175.2891998,54945800,0,0,AAPL,
2023-08-25 00:00:00-04:00,176.2829975,178.04204,174.7326478,177.5053864,51449600,0,0,AAPL,
2023-08-28 00:00:00-04:00,178.9762502,179.473158,177.4457808,179.0756378,43820700,0,0,AAPL,
2023-08-29 00:00:00-04:00,178.5886601,183.7564982,178.3899,182.9813232,53003900,0,0,AAPL,
2023-08-30 00:00:00-04:00,183.79627,186.6882772,183.5975099,186.489502,60813900,0,0,AAPL,
2023-08-31 00:00:00-04:00,186.6783166,187.9503994,186.3205424,186.7081299,60794500,0,0,AAPL,
2023-09-01 00:00:00-04:00,188.3180976,188.7454309,187.1155742,188.2882843,45732600,0,0,AAPL,
2023-09-05 00:00:00-04:00,187.1155934,188.8050768,186.4497388,188.5268097,45280000,0,0,AAPL,
2023-09-06 00:00:00-04:00,187.2348306,187.6820597,180.3476966,181.7787933,81755800,0,0,AAPL,
2023-09-07 00:00:00-04:00,174.0965977,177.1078727,172.4667409,176.4618835,112488800,0,0,AAPL,
2023-09-08 00:00:00-04:00,177.2469954,179.1253061,176.690446,177.0780334,65551300,0,0,AAPL,
2023-09-11 00:00:00-04:00,178.956394,179.1849673,176.2432663,178.2507782,58953100,0,0,AAPL,
2023-09-12 00:00:00-04:00,178.3799759,179.0160173,173.7388586,175.2097015,90370200,0,0,AAPL,
2023-09-13 00:00:00-04:00,175.4183778,176.2035006,172.9040256,173.1326141,84267900,0,0,AAPL,
2023-09-14 00:00:00-04:00,172.9239079,175.0109267,172.5065072,174.6531525,60895800,0,0,AAPL,
2023-09-15 00:00:00-04:00,175.3885528,175.4084334,172.7450151,173.9276428,109205100,0,0,AAPL,
2023-09-18 00:00:00-04:00,175.3885636,178.2706378,175.0804832,176.8693542,67257600,0,0,AAPL,
2023-09-19 00:00:00-04:00,176.4221378,178.5190892,176.0345504,177.9625549,51826900,0,0,AAPL,
2023-09-20 00:00:00-04:00,178.1513673,178.5886485,174.3152387,174.4046936,58436200,0,0,AAPL,
2023-09-21 00:00:00-04:00,173.4705003,175.2096774,172.7847651,172.8543243,63047900,0,0,AAPL,
2023-09-22 00:00:00-04:00,173.5897619,175.984861,172.9736011,173.7090149,56725400,0,0,AAPL,
2023-09-25 00:00:00-04:00,173.1226801,175.8755537,173.0729863,174.9910583,46172700,0,0,AAPL,
2023-09-26 00:00:00-04:00,173.7388588,174.1164984,170.5983977,170.8965454,64588900,0,0,AAPL,
2023-09-27 00:00:00-04:00,171.5524505,171.9698512,168.0045366,169.3759918,66921800,0,0,AAPL,
2023-09-28 00:00:00-04:00,168.2927271,170.9660934,166.583363,169.6343842,56294400,0,0,AAPL,
2023-09-29 00:00:00-04:00,170.9561723,171.9996818,169.2865542,170.1511841,51814200,0,0,AAPL,
2023-10-02 00:00:00-04:00,170.1611086,173.2220624,169.8728935,172.6754608,52164500,0,0,AAPL,
2023-10-03 00:00:00-04:00,171.1946677,172.5562054,169.763586,171.3338013,49594600,0,0,AAPL,
2023-10-04 00:00:00-04:00,170.0319005,173.1326154,169.9126475,172.5860138,53020300,0,0,AAPL,
2023-10-05 00:00:00-04:00,172.715209,174.3649466,171.6120731,173.8282928,48527900,0,0,AAPL,
2023-10-06 00:00:00-04:00,172.725152,176.8892418,172.1089761,176.392334,57224100,0,0,AAPL,
2023-10-09 00:00:00-04:00,175.7165308,177.9426831,174.7127825,177.8830566,42390800,0,0,AAPL,
2023-10-10 00:00:00-04:00,176.9985586,178.6085349,176.8494771,177.2867584,43698000,0,0,AAPL,
2023-10-11 00:00:00-04:00,177.0979232,178.7377279,176.5016429,178.6880341,47551100,0,0,AAPL,
2023-10-12 00:00:00-04:00,178.9563811,181.2123316,177.9327371,179.5924225,56743100,0,0,AAPL,
2023-10-13 00:00:00-04:00,180.2980252,180.8048657,177.0383113,177.743927,51427100,0,0,AAPL,
2023-10-16 00:00:00-04:00,175.6568977,177.9724898,175.4183765,177.6147156,52517000,0,0,AAPL,
2023-10-17 00:00:00-04:00,175.5575355,177.3165935,173.7189856,176.0544434,57549400,0,0,AAPL,
2023-10-18 00:00:00-04:00,174.4941464,176.4817776,174.0270518,174.752533,54764400,0,0,AAPL,
2023-10-19 00:00:00-04:00,174.9512776,176.7401486,174.1065435,174.3748779,59302900,0,0,AAPL,
2023-10-20 00:00:00-04:00,174.2258013,174.3351216,171.5723156,171.8108368,64189300,0,0,AAPL,
2023-10-23 00:00:00-04:00,169.8529984,172.9338171,168.8790483,171.930069,55980100,0,0,AAPL,
2023-10-24 00:00:00-04:00,171.9797679,172.5959287,170.3896571,172.3673553,43816600,0,0,AAPL,
2023-10-25 00:00:00-04:00,170.8170298,171.9897249,169.5946257,170.0418549,57157000,0,0,AAPL,
2023-10-26 00:00:00-04:00,169.316338,170.3201013,164.6454083,165.8578644,70625300,0,0,AAPL,
2023-10-27 00:00:00-04:00,165.877761,167.915086,165.7982539,167.179657,58499100,0,0,AAPL,
2023-10-30 00:00:00-04:00,167.9747121,170.1114095,167.8256306,169.2368469,51131000,0,0,AAPL,
2023-10-31 00:00:00-04:00,168.3026662,169.8430682,166.8616216,169.7138824,44846000,0,0,AAPL,
2023-11-01 00:00:00-04:00,169.9424554,173.1524753,169.0678929,172.8940887,56934900,0,0,AAPL,
2023-11-02 00:00:00-04:00,174.4345074,176.680525,174.3748809,176.4718323,77334800,0,0,AAPL,
2023-11-03 00:00:00-04:00,173.1624264,175.7264724,172.2779312,175.5575104,79763700,0,0,AAPL,
2023-11-06 00:00:00-05:00,175.2892014,178.3203269,175.1202546,178.1215668,63841300,0,0,AAPL,
2023-11-07 00:00:00-05:00,178.0718539,181.3117021,177.8631611,180.6955414,70530000,0,0,AAPL,
2023-11-08 00:00:00-05:00,181.2222879,182.315476,180.4669783,181.7589417,49340300,0,0,AAPL,
2023-11-09 00:00:00-05:00,181.8284924,182.9813069,180.6855955,181.2818909,53763500,0,0,AAPL,
2023-11-10 00:00:00-05:00,183.0731258,185.6604566,182.6352684,185.491272,66133400,0.24,0,AAPL,
2023-11-13 00:00:00-05:00,184.91411,185.1230777,183.3119583,183.8990784,43627500,0,0,AAPL,
2023-11-14 00:00:00-05:00,186.7849263,187.1929312,185.3917576,186.5261993,60108400,0,0,AAPL,
2023-11-15 00:00:00-05:00,186.9342059,188.5761558,186.8645398,187.0934143,53790500,0,0,AAPL,
2023-11-16 00:00:00-05:00,188.6458394,190.0290624,187.7303111,188.7851563,54412900,0,0,AAPL,
2023-11-17 00:00:00-05:00,189.322511,189.4518821,187.6507085,188.7652435,50922700,0,0,AAPL,
2023-11-20 00:00:00-05:00,188.964255,190.9744114,188.9543092,190.5166473,46505100,0,0,AAPL,
2023-11-21 00:00:00-05:00,190.4768522,190.5863165,188.8149955,189.7106018,38134500,0,0,AAPL,
2023-11-22 00:00:00-05:00,190.556465,191.989432,189.8996789,190.3773346,39617700,0,0,AAPL,
2023-11-24 00:00:00-05:00,189.9394753,189.9693278,188.3273779,189.043869,24048300,0,0,AAPL,
2023-11-27 00:00:00-05:00,188.9941019,189.7404455,187.9790704,188.8647308,40552600,0,0,AAPL,
2023-11-28 00:00:00-05:00,188.8547987,190.1484641,188.4766464,189.4717712,38415400,0,0,AAPL,
2023-11-29 00:00:00-05:00,189.9693171,191.153518,188.0487335,188.4467773,43014200,0,0,AAPL,
2023-11-30 00:00:00-05:00,188.914492,189.3921628,187.2725421,189.0239563,48794400,0,0,AAPL,
2023-12-01 00:00:00-05:00,189.402111,190.6261103,188.3074676,190.3076782,45679300,0,0,AAPL,
2023-12-04 00:00:00-05:00,189.053822,189.123488,186.5361572,188.5065002,43389500,0,0,AAPL,
2023-12-05 00:00:00-05:00,189.2827084,193.4522689,189.2528407,192.4770508,66628400,0,0,AAPL,
2023-12-06 00:00:00-05:00,193.5020368,193.8105231,191.1734481,191.382431,41089700,0,0,AAPL,
2023-12-07 00:00:00-05:00,192.6860424,194.0493587,192.6462289,193.3229218,47477700,0,0,AAPL,
2023-12-08 00:00:00-05:00,193.2532417,195.0345236,192.7258267,194.7558899,53377300,0,0,AAPL,
2023-12-11 00:00:00-05:00,192.1685541,192.5467064,190.4867907,192.238205,60943700,0,0,AAPL,
2023-12-12 00:00:00-05:00,192.1387143,193.7707185,190.7853438,193.7607727,52696900,0,0,AAPL,
2023-12-13 00:00:00-05:00,194.1389002,197.0347171,193.90008,196.9949188,70404200,0,0,AAPL,
2023-12-14 00:00:00-05:00,197.0546227,198.6468133,195.2036899,197.1441803,66831600,0,0,AAPL,
2023-12-15 00:00:00-05:00,196.5670133,197.4327671,196.0395983,196.6068268,128256700,0,0,AAPL,
2023-12-18 00:00:00-05:00,195.1340348,195.6714107,193.4423255,194.9350128,55751900,0,0,AAPL,
2023-12-19 00:00:00-05:00,195.2036928,195.9898347,194.9350048,195.9798889,40714100,0,0,AAPL,
2023-12-20 00:00:00-05:00,195.9400887,196.7162849,193.880188,193.880188,52242800,0,0,AAPL,
2023-12-21 00:00:00-05:00,195.1439713,196.1191893,192.5566408,193.7308807,46482500,0,0,AAPL,
2023-12-22 00:00:00-05:00,194.228473,194.4573626,192.0292554,192.656189,37122800,0,0,AAPL,
2023-12-26 00:00:00-05:00,192.6661237,192.9447574,191.8899275,192.1088562,28919300,0,0,AAPL,
2023-12-27 00:00:00-05:00,191.5515879,192.5566585,190.158404,192.2083588,48087700,0,0,AAPL,
2023-12-28 00:00:00-05:00,193.1935284,193.7109976,192.2282562,192.636261,34049900,0,0,AAPL,
2023-12-29 00:00:00-05:00,192.9547011,193.4522635,190.795282,191.5913849,42628800,0,0,AAPL,
2024-01-02 00:00:00-05:00,186.2376031,187.5213226,182.9935017,184.7349701,82488700,0,0,AAPL,
2024-01-03 00:00:00-05:00,183.3219083,184.9738193,182.5357512,183.3517609,58414500,0,0,AAPL,
2024-01-04 00:00:00-05:00,181.2619984,182.1974182,179.9982006,181.0231781,71983600,0,0,AAPL,
2024-01-05 00:00:00-05:00,181.102771,181.8690062,179.2916366,180.2967072,62303300,0,0,AAPL,
2024-01-08 00:00:00-05:00,181.2022805,184.6951785,180.6151605,184.655365,59144500,0,0,AAPL,
